,Stock,Name,전화번호/0A1090,중분류/0A1132,PER(FY End)/0D2103,Dividend Yield(FY End)/0D2153,PBR(FY End)/0D2123,기말주가/0D1133,유동자산(계)/012000,유동부채(계)/016000,부채비율/093060,유동비율/193020,자기자본순이익율/092070,매출액/121000,재고자산회전율1/194080,매출채권회전율/194120,EBITDA/0D2010,주당순이익/0D2001,주당순이익/0D2001.1,PCR(FY End)/0D2133,매출액증가율/091060,영업이익(손실)/125000,Final Grade,Environment,Social,Governance
1682,48260.0,오스템임플란트,02-2016-7000,"C27000/의료, 정밀, 광학기기 및 시계 제조업",32.65364732912,0.0,6.91065681629,113700.0,416056957000.0,402007311000.0,241.39,103.49,42.38,268479136000.0,8.72,3.91,73679175000.0,7160,3482,24.82695373059,38.07,65920818000.0,C,D,C,C
1683,51370.0,인터플렉스,031-436-5000,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,0.0,2.13594577867,14150.0,138600242000.0,156670057000.0,107.46,88.47,-21.3,116433511000.0,19.23,3.26,-6796920000.0,-1900,-740,,10.59,-13461456000.0,B,C,B,B+
1684,76610.0,해성옵틱스,031-292-1555-7,"C27000/의료, 정밀, 광학기기 및 시계 제조업",,0.0,1.75961402015,992.0,27410626000.0,40748380000.0,183.2,67.27,-184.11,11529170000.0,98.01,1.52,-32644632000.0,-812,-798,,-66.88,-33062566000.0,1684,1684,1684,1684
1685,7660.0,이수페타시스,053-610-0300,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",345.83333333333,0.0,1.72753989992,4150.0,191100084000.0,164242912000.0,191.26,116.35,1.0,166707655000.0,4.66,4.78,17845025000.0,-91,12,,8.17,12951336000.0,B,D,C,B+
1686,267850.0,아시아나아이디티,02-6303-3000,"J62000/컴퓨터 프로그래밍, 시스템 통합 및 관리업",10.6798245614,0.0,1.87143294121,24350.0,143733593000.0,47655180000.0,41.46,301.61,35.53,80730846000.0,,4.02,6112688000.0,-737,2280,,-19.47,2324443000.0,1686,1686,1686,1686
1687,52420.0,오성첨단소재,063-839-5000,C22000/고무제품 및 플라스틱제품 제조업,247.0,0.0,1.25337022966,3705.0,74487320000.0,11952700000.0,22.56,623.18,1.0,43687615000.0,11.89,7.79,4368199000.0,199,15,,10.16,2511726000.0,1687,1687,1687,1687
1688,65060.0,지엔코,02-2185-8500,"C14000/의복, 의복액세서리 및 모피제품 제조업",,0.0,1.28713695248,928.0,40463397000.0,80464998000.0,117.27,50.29,-8.22,45127189000.0,3.69,14.92,1734885000.0,-159,-30,31.98896932092,8.08,559192000.0,1688,1688,1688,1688
1689,49470.0,에스지에이,070-7308-1004,J58000/출판업,10.75187969924,0.0,1.5900726096,1430.0,27021379000.0,10158945000.0,21.14,265.99,27.89,24267992000.0,54.72,6.26,1976683000.0,-34,133,,73.64,649293000.0,1689,1689,1689,1689
1690,37760.0,쎄니트,055-573-8221,C24000/1차 금속 제조업,27.61111111111,0.0,1.27777292149,2485.0,35422128000.0,43720549000.0,75.73,81.02,8.85,35385277000.0,5.45,5.31,2306941000.0,182,90,,37.82,1381678000.0,1690,1690,1690,1690
1691,352940.0,인바이오,031-477-6011,C20000/화학물질 및 화학제품 제조업;의약품 제외,18.7101910828,0.0,2.74023078573,11750.0,56194478000.0,21673652000.0,47.33,259.28,29.88,23556959000.0,3.53,1.48,5428169000.0,-538,628,,,4305416000.0,1691,1691,1691,1691
1692,7070.0,지에스리테일,02-2005-1114,G47000/소매업; 자동차 제외,38.53439680957,0.0,1.3423322267,38650.0,767739294000.0,1194167356000.0,142.87,64.29,6.65,4202189974000.0,47.77,55.03,367117530000.0,2375,1003,7.47388491184,-0.25,85737530000.0,1692,1692,1692,1692
1693,28260.0,삼성물산,02-2145-5114,G46000/도매 및 상품중개업,24.37064809855,0.0,0.90843198583,136500.0,7968025944000.0,7528704158000.0,55.97,105.84,6.52,9922098679000.0,32.26,4.96,336375109000.0,1941,5601,21.7270194986,6.64,223945224000.0,B,C,B+,B+
1694,5430.0,한국공항,02-2660-3114,H52000/창고 및 운송관련 서비스업,,0.0,0.55058447614,46600.0,164034481000.0,42849730000.0,40.41,382.81,-1.96,154977207000.0,32.32,6.31,7333563000.0,-14095,-876,,2.35,-3521161000.0,A,B+,A,A
1695,17670.0,SK텔레콤,02-6100-2114,J61000/통신업,35.43350680987,0.0,1.60211952402,320000.0,4835661000000.0,4740294000000.0,81.68,102.01,7.35,6002323000000.0,2038.31,7.27,2088022000000.0,10221,9031,12.64425314743,2.38,635662000000.0,A+,A,A+,A+
1696,30200.0,케이티,031-727-0114,J61000/통신업,11.88340807174,0.0,0.73525059559,31800.0,7254513000000.0,5767895000000.0,111.65,125.77,9.52,9053254000000.0,58.84,6.12,2352248000000.0,2714,2676,2.65971683216,3.24,717164000000.0,B,D,B,B+
1697,34810.0,해성산업,02-528-1246,M71000/전문서비스업,11.12155388471,0.0,0.66109607867,17750.0,17357686000.0,28547040000.0,30.62,60.8,11.12,11361819000.0,,33.09,,24766,1596,95.58942323226,11.04,1602862000.0,1697,1697,1697,1697
1698,16670.0,인피니티엔티,02-2046-9323,G46000/도매 및 상품중개업,38.92,0.0,2.17829318527,973.0,25693875000.0,17390521000.0,71.87,147.75,11.0,4505183000.0,49.55,0.86,185253000.0,-775,25,22.32163340215,74.85,-80680000.0,1698,1698,1698,1698
1699,20180.0,대신정보통신,02-2107-5009,"J62000/컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,,,39,,,,,1699,1699,1699,1699
1700,34310.0,NICE홀딩스,02-2122-4000,M71000/전문서비스업,32.45315161839,0.0,2.23285449055,19050.0,20821763000.0,125904422000.0,45.17,16.54,13.96,26091905000.0,,25.55,17262194000.0,-371,587,41.99457707823,15.99,15869350000.0,1700,1700,1700,1700
1701,25770.0,한국정보통신,1600-1234,J61000/통신업,44.22727272727,0.0,1.74166132652,9730.0,281546069000.0,129187760000.0,66.89,217.94,7.71,262292342000.0,51.49,23.17,18534224000.0,234,220,9.14396338655,9.81,15320028000.0,1701,1701,1701,1701
1702,23760.0,한국캐피탈,042-488-8000,K64000/금융업,13.64864864864,0.0,1.00402604503,1010.0,,,839.62,,14.63,,,,,103,74,,19.68,,B,D,A,B+
1703,21880.0,메이슨캐피탈,063-287-5305,K64000/금융업,,,,,,,,,,,,,,-70,,,,,C,D,D,B
1704,22100.0,포스코아이씨티,054-280-1114,"M72000/건축기술, 엔지니어링 및 기타 과학기술 서비스업",,0.0,3.89964784722,8560.0,347822506000.0,193470726000.0,62.21,179.78,-13.83,364015550000.0,194.09,3.33,-32201923000.0,67,-161,,-23.72,-35829068000.0,1704,1704,1704,1704
1705,30790.0,비케이탑스,02-3453-9789,"J62000/컴퓨터 프로그래밍, 시스템 통합 및 관리업",,0.0,23.05293133842,10200.0,51189184000.0,98419654000.0,1626.6,52.01,-251.75,2899177000.0,0.35,2.8,-2281773000.0,-4668,-1407,,-20.79,-2446037000.0,1705,1705,1705,1705
1706,34730.0,SK,02-2121-5114,M71000/전문서비스업,12.55834629917,0.0,1.48118126434,282500.0,2018962000000.0,3417743000000.0,61.26,59.07,15.45,1367025000000.0,17414.33,5.79,,32732,22495,67.00012569935,-29.64,510748000000.0,B+,B+,A,B+
1707,68330.0,일신바이오베이스,031-867-1384,C29000/기타 기계 및 장비 제조업,89.86301369863,0.0,6.45472346036,6560.0,35751026000.0,6400684000.0,14.53,558.55,13.65,13022070000.0,3.35,3.94,3894661000.0,104,73,73.13266443701,30.06,3587365000.0,1707,1707,1707,1707
1708,35600.0,케이지이니시스,1588-4954,J58000/출판업,19.84346224677,0.0,1.95031272879,21550.0,229902944000.0,407068180000.0,137.82,56.48,20.2,283782335000.0,2105.0,31.16,26361146000.0,1457,1086,22.14981704559,14.98,26361146000.0,1708,1708,1708,1708
1709,10470.0,오리콤,02-510-4100,M71000/전문서비스업,143.33333333333,0.0,2.01528240199,10750.0,47452144000.0,43804212000.0,83.36,108.33,2.53,44925353000.0,,7.71,2448954000.0,-74,75,38.33672122962,3.23,1586954000.0,C,B,C,C
1710,30000.0,제일기획,02-3780-2114,M71000/전문서비스업,36.66180758017,0.0,4.20078938093,25150.0,750847161000.0,488181188000.0,70.37,153.81,19.23,452803676000.0,,1.65,43631256000.0,1168,686,83.54649038301,4.97,36366957000.0,C,B,B,C
1711,28050.0,삼성엔지니어링,02-2053-3000,"M72000/건축기술, 엔지니어링 및 기타 과학기술 서비스업",38.54838709677,0.0,3.63652962478,23900.0,2236690841000.0,2233193315000.0,187.71,100.16,19.13,2265446515000.0,,2.84,179463572000.0,1145,620,120.87189601982,-12.63,163305384000.0,A,A,A+,B+
1712,2150.0,도화엔지니어링,02-6323-3000,"M72000/건축기술, 엔지니어링 및 기타 과학기술 서비스업",41.17903930131,0.0,1.2398318667,9430.0,224791004000.0,209235642000.0,83.57,107.43,5.83,257745409000.0,,4.59,8733182000.0,660,229,8.3015678783,-3.56,6757256000.0,B,D,B,B+
1713,21080.0,에이티넘인베스트먼트,02-555-0781,K64000/금융업,23.96174863387,0.0,2.25883055937,4385.0,50666834000.0,2917757000.0,6.5,,18.69,,,,,305,183,15.2675742488,118.28,,1713,1713,1713,1713
1714,52690.0,한국전력기술,054-421-3114,"M72000/건축기술, 엔지니어링 및 기타 과학기술 서비스업",673.33333333333,0.0,4.21648168418,50500.0,237211263000.0,178054666000.0,38.97,133.22,1.16,155520645000.0,,2.36,12098325000.0,530,75,59.23962133564,-12.61,-323366000.0,1714,1714,1714,1714
1715,34950.0,한국기업평가,02-368-5500,N75000/사업지원 서비스업,26.9442743417,0.0,5.10729676005,88000.0,54774662000.0,20626163000.0,33.27,265.56,35.55,32626300000.0,,12.83,12474426000.0,3910,3266,31.25654877975,11.01,11827517000.0,1715,1715,1715,1715
1716,23350.0,한국종합기술,031-735-4555,"M72000/건축기술, 엔지니어링 및 기타 과학기술 서비스업",57.81990521327,0.0,0.98261258968,12200.0,143758398000.0,164759156000.0,147.28,87.25,3.19,116104903000.0,,4.46,3211199000.0,591,211,8.47033992446,-0.37,2068331000.0,A,A,A+,B+
1717,35000.0,지투알,02-705-2700,M71000/전문서비스업,38.13186813186,0.0,1.47303851337,6940.0,20329346000.0,4655494000.0,6.92,436.67,7.23,7915721000.0,,383.92,-214014000.0,122,182,,25.95,-813276000.0,B,C,B,B+
1718,54930.0,유신,02-6202-0114,"M72000/건축기술, 엔지니어링 및 기타 과학기술 서비스업",10.92402464065,0.0,0.92586791415,26600.0,146018277000.0,92972080000.0,126.19,157.06,17.05,127544137000.0,11.1,6.53,5600153000.0,1009,2435,4.23855748822,37.05,4366737000.0,1718,1718,1718,1718
1719,12750.0,에스원,1588-3112,N75000/사업지원 서비스업,34.63002114164,0.0,3.31810274207,81900.0,752389222000.0,377482901000.0,35.93,199.32,11.72,1126296838000.0,52.95,13.15,191304395000.0,3932,2365,17.66460543655,4.93,107668304000.0,B,D,B+,B
1720,30190.0,나이스평가정보,02-2122-4000,J63000/정보서비스업,49.0234375,0.0,6.25913309759,25100.0,168286923000.0,76530943000.0,33.44,219.89,23.34,208562235000.0,,9.37,47773926000.0,752,512,66.77485434568,6.98,39607211000.0,1720,1720,1720,1720
1721,18260.0,삼성에스디에스,02-6155-3114,"J62000/컴퓨터 프로그래밍, 시스템 통합 및 관리업",69.57502820609,0.0,2.889952183,185000.0,4123725011000.0,930955342000.0,21.02,442.96,7.45,2426359989000.0,387.47,5.61,410372609000.0,3447,2659,39.01184062081,8.83,268266617000.0,C,C,D,B+
1722,19570.0,리더스기술투자,02-2051-9640,K64000/금융업,,,,,,,,,,,,,,-200,,,,,1722,1722,1722,1722
1723,19550.0,에스비아이인베스트먼트,02-2139-9200,K64000/금융업,32.05357142857,0.0,2.5042900791,1795.0,34065775000.0,7420217000.0,10.36,,15.81,,,,,86,56,,40.82,,1723,1723,1723,1723
1724,27830.0,대성창업투자,02-559-2900,K64000/금융업,299.33333333333,0.0,3.46750278018,4490.0,22706867000.0,800933000.0,2.07,,2.34,,,,,33,15,149.16943521594,74.22,,1724,1724,1724,1724
1725,85620.0,미래에셋생명보험,1588-0220,K65000/보험 및 연금업,12.36994219653,0.0,0.45847531249,4280.0,,,2060.77,,4.33,,,,,573,346,256.59472422062,-1.32,,1725,1725,1725,1725
1726,82640.0,동양생명보험,1577-1004,K65000/보험 및 연금업,6.375,0.0,0.29908913762,5610.0,,,1091.05,,9.52,,,,,825,880,5.47685759193,1.24,,1726,1726,1726,1726
1727,16360.0,삼성증권,02-2020-8000,K66000/금융 및 보험 관련 서비스업,7.46181938911,0.0,0.73300213703,44950.0,,,954.79,,20.0,,,,,5298,6024,2.75885518864,-21.6,,A,A,A+,A
1728,16610.0,DB금융투자,02-369-3000,K66000/금융 및 보험 관련 서비스업,5.25018129079,0.0,0.39701645424,7240.0,,,814.14,,14.73,,,,,1544,1379,,-17.62,,B,D,B+,B+
1729,24110.0,중소기업은행,02-729-6114,K64000/금융업,8.69925434962,0.0,0.34113071511,10500.0,,,1316.94,,8.43,,,,,1599,1207,,-19.24,,1729,1729,1729,1729
1730,56000.0,씨오더블유오엔,02-557-9482,J58000/출판업,,0.0,2.59754414008,2860.0,18887794000.0,5615203000.0,24.98,336.37,-19.17,2727595000.0,4.41,5.38,-2117731000.0,-191,-117,,-56.28,-2245201000.0,1730,1730,1730,1730
1731,192410.0,더에이치큐,031-831-8800,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",50.48611111111,0.0,2.74052126448,3635.0,78537671000.0,51584115000.0,142.3,152.25,11.64,12225855000.0,13.48,1.14,2996589000.0,-228,72,,117.82,2427535000.0,1731,1731,1731,1731
1732,138490.0,코오롱플라스틱,054-420-8371,C20000/화학물질 및 화학제품 제조업;의약품 제외,24.8923076923,0.0,1.47872482375,8090.0,145065990000.0,88846213000.0,66.38,163.28,11.98,194508119000.0,6.27,9.3,21803287000.0,-43,325,35.65761636107,48.01,14776327000.0,B,D,C,B+
1733,64290.0,인텍플러스,042-930-9900,C29000/기타 기계 및 장비 제조업,35.99348534201,0.0,7.69123686225,22100.0,54093464000.0,26973464000.0,85.13,200.54,44.1,48001089000.0,5.41,4.8,9683670000.0,758,614,,102.17,9235231000.0,1733,1733,1733,1733
1734,56730.0,씨앤티85,02-586-7200,G46000/도매 및 상품중개업,,0.0,19.36773709858,1550.0,31908884000.0,48067965000.0,239.5,66.38,-18.61,7666502000.0,2.2,3.47,-943972000.0,-140,-29,,11486.07,-1188899000.0,1734,1734,1734,1734
1735,73010.0,케이에스피,051-831-6270,C29000/기타 기계 및 장비 제조업,61.62162162162,0.0,3.26844232919,2280.0,25082586000.0,19433699000.0,93.76,129.07,10.8,19784800000.0,4.61,6.73,1468097000.0,35,37,49.07447266465,0.93,995190000.0,1735,1735,1735,1735
1736,109960.0,에이프로젠헬스케어앤게임즈,031-782-3438,G46000/도매 및 상품중개업,,0.0,0.76218424078,961.0,99979316000.0,3151321000.0,2.03,3172.62,-0.21,3690361000.0,7.36,3.76,-470849000.0,57,-1,163.15789473684,-32.14,-626071000.0,1736,1736,1736,1736
1737,94940.0,푸른기술,02-6959-4700,C29000/기타 기계 및 장비 제조업,212.69841269841,0.0,4.00986306616,13400.0,24358160000.0,9634955000.0,34.25,252.81,3.27,12392102000.0,5.69,5.46,-182739000.0,163,63,912.18515997277,43.64,-688392000.0,1737,1737,1737,1737
1738,6220.0,제주은행,064-720-0200,K64000/금융업,17.99511002444,0.0,0.46836350862,7360.0,,,1189.48,,5.49,,,,,481,409,5.0605060506,-10.45,,B,D,C,B+
1739,262840.0,아이퀘스트,02-2162-8413,J58000/출판업,95.0,0.0,2.82414172389,12350.0,31364776000.0,5443354000.0,19.19,576.2,7.44,7853214000.0,34672.03,24.13,1521873000.0,,130,82.60869565217,,1329502000.0,1739,1739,1739,1739
1740,10050.0,우리종합금융,062-221-6600,K64000/금융업,20.6,0.0,1.61091039897,1030.0,,,753.54,,15.89,,,,,88,50,5.11014090097,8.47,,1740,1740,1740,1740
1741,124560.0,태웅로직스,02-2029-4300,H52000/창고 및 운송관련 서비스업,9.5034756703,0.0,2.6242041011,9570.0,149099617000.0,109892534000.0,146.49,135.68,57.04,311701312000.0,,8.55,23133219000.0,434,1007,,117.11,22238565000.0,1741,1741,1741,1741
1742,3530.0,한화투자증권,02-3772-7000,K66000/금융 및 보험 관련 서비스업,14.10029498525,0.0,0.72729485872,4780.0,,,626.84,,10.86,,,,,286,339,,-31.07,,A,B+,A+,A
1743,1200.0,유진투자증권,02-368-6000,K66000/금융 및 보험 관련 서비스업,7.94782608695,0.0,0.48930907845,4570.0,,,824.01,,12.06,,,,,854,575,,-24.18,,C,C,C,B+
1744,1270.0,부국증권,02-368-9200,K66000/금융 및 보험 관련 서비스업,6.0297942776,0.0,0.57991844754,25500.0,,,759.39,,13.26,,,,,5753,4229,,-25.03,,C,D,C,B
1745,3540.0,대신증권,02-769-2000,K66000/금융 및 보험 관련 서비스업,12.98487836949,0.0,0.8988238378,19750.0,,,659.17,,10.56,,,,,2439,1521,1.9423930479,-9.46,,C,C,C,B+
1746,6800.0,미래에셋증권,02-768-3355,K66000/금융 및 보험 관련 서비스업,13.80673499267,0.0,0.83777689725,9430.0,,,800.69,,9.57,,,,,872,683,,-32.27,,1746,1746,1746,1746
1747,1290.0,상상인증권,02-3779-3000,K66000/금융 및 보험 관련 서비스업,21.0606060606,0.0,0.69476725297,1390.0,,,194.88,,6.72,,,,6499484000.0,43,66,,-5.67,,B,B,C,B+
1748,30610.0,교보증권,02-3771-9000,K66000/금융 및 보험 관련 서비스업,6.16457461645,0.0,0.42924936231,8840.0,,,711.39,,13.99,,,,,2130,1434,,3.96,,B+,B+,B,B+
1749,1510.0,SK증권,02-3773-8245,K66000/금융 및 보험 관련 서비스업,18.98148148148,0.0,0.84685548101,1025.0,,,847.29,,8.04,,,,,21,54,,-3.79,,A,B+,A+,B+
1750,3460.0,유화증권,02-3770-0100,K66000/금융 및 보험 관련 서비스업,20.78014184397,0.0,0.45174917898,2930.0,,,50.0,,3.63,,,,,83,141,40.6154699196,26.11,,B,D,B+,B+
1751,1500.0,현대차증권,02-3787-2114,K66000/금융 및 보험 관련 서비스업,5.92750533049,0.0,0.49215090125,13900.0,,,719.63,,13.3,,,,,2746,2345,0.97367436686,-2.06,,B,B,B,B+
1752,8560.0,메리츠증권,02-785-6611,K66000/금융 및 보험 관련 서비스업,9.86458333333,0.0,0.72870929962,4735.0,,,744.14,,13.75,,,,,644,480,6.43727228234,-1.84,,1752,1752,1752,1752
1753,1750.0,한양증권,02-3770-5000,K66000/금융 및 보험 관련 서비스업,4.28099593495,0.0,0.55970787567,16850.0,,,844.77,,26.76,,,,,3583,3936,,85.57,,C,C,C,B
1754,3470.0,유안타증권,02-3770-2000,K66000/금융 및 보험 관련 서비스업,6.55782312925,0.0,0.70242730897,4820.0,,,910.41,,21.23,,,,,435,735,,-31.03,,B,D,B+,B
1755,5940.0,엔에이치투자증권,02-768-7000,K66000/금융 및 보험 관련 서비스업,7.9287031346,0.0,0.6563165379,12900.0,,,878.93,,16.9,,,,,1630,1627,1.22935938939,-33.31,,1755,1755,1755,1755
1756,1720.0,신영증권,02-2004-9000,K66000/금융 및 보험 관련 서비스업,,,,,,,,,,,,,,2616,,,,,C,C,C,B+
1757,88350.0,한화생명보험,1588-6363,K65000/보험 및 연금업,13.85608856088,0.0,0.31137045289,3755.0,,,1094.69,,4.43,,,,,133,271,1.32976839719,-12.76,,1757,1757,1757,1757
1758,32830.0,삼성생명보험,1588-3114,K65000/보험 및 연금업,16.8318920059,0.0,0.4445260461,79800.0,,,752.85,,4.53,,,,,5172,4741,,-0.48,,1758,1758,1758,1758
1759,810.0,삼성화재해상보험,1588-5114,K65000/보험 및 연금업,12.59712065813,0.0,0.72779970767,220500.0,,,485.42,,9.35,,,,,18039,17504,,0.01,,1759,1759,1759,1759
1760,540.0,흥국화재해상보험,1688-1688,K65000/보험 및 연금업,12.33766233766,0.0,0.48299059642,4750.0,,,1812.31,,7.75,,,,,268,385,1.58953251012,4.34,,1760,1760,1760,1760
1761,5830.0,DB손해보험,1588-0100,K65000/보험 및 연금업,7.73137697516,0.0,0.65387365251,54800.0,,,717.7,,14.13,,,,,8241,7088,12.45346992759,5.28,,,,,B+
1762,1450.0,현대해상화재보험,1588-5656,K65000/보험 및 연금업,8.35517693315,0.0,0.51199452587,25500.0,,,993.61,,10.71,,,,,3632,3052,,1.55,,1762,1762,1762,1762
1763,3690.0,코리안리재보험,02-3702-6000,K65000/보험 및 연금업,8.65553602811,0.0,0.47451356338,9850.0,,,407.07,,9.66,,,,,1331,1138,,-5.96,,1763,1763,1763,1763
1764,60.0,메리츠화재해상보험,1566-7711,K65000/보험 및 연금업,8.15673730507,0.0,1.02263276806,20400.0,,,970.09,,22.82,,,,,3876,2501,,3.84,,1764,1764,1764,1764
1765,370.0,한화손해보험,1566-8000,K65000/보험 및 연금업,5.88057901085,0.0,0.37874962125,4875.0,,,1185.8,,12.64,,,,,659,829,,-3.59,,A,A,A,A
1766,400.0,롯데손해보험,1588-3344,K65000/보험 및 연금업,8.27868852459,0.0,0.65563980058,2020.0,,,1527.6,,15.85,,,,,-87,244,,-26.36,,C,D,C,B+
1767,60300.0,레드로버,031-5171-3800,J59000/영상·오디오 기록물 제작 및 배급업,61.0,0.0,2.07756232686,1830.0,15600740000.0,11797942000.0,58.33,132.23,6.66,4001185000.0,211.52,0.22,-1343021000.0,66,30,,56.41,-1595550000.0,1767,1767,1767,1767
1768,110020.0,전진바이오팜,053-593-7191,C20000/화학물질 및 화학제품 제조업;의약품 제외,,0.0,4.98897054621,8730.0,5836113000.0,2901416000.0,25.3,201.15,-21.15,1720388000.0,5.85,3.12,-1354307000.0,-701,-201,,-3.94,-1538455000.0,1768,1768,1768,1768
1769,7330.0,푸른상호저축은행,02-545-9000,K64000/금융업,16.63405088062,0.0,0.91533575053,17000.0,,,298.5,,8.64,,,,,1824,1022,2.90450830945,-1.04,,1769,1769,1769,1769
1770,16600.0,큐캐피탈파트너스,02-538-2411-2,K64000/금융업,105.83333333333,0.0,0.82715679506,635.0,24204660000.0,5715762000.0,11.1,,1.61,,,,,14,6,10.10020677588,9.46,,1770,1770,1770,1770
1771,27360.0,아주아이비투자,02-3451-9200,K64000/금융업,105.87301587301,0.0,5.1379228002,6670.0,132612637000.0,60850790000.0,46.12,,9.45,,,,,152,63,32.00729401602,103.46,,1771,1771,1771,1771
1772,19590.0,엠벤처투자,02-6000-5533,K64000/금융업,,0.0,2.50032612949,1150.0,19295524000.0,4948100000.0,49.03,,-9.07,,,,,-138,-21,,88.61,,1772,1772,1772,1772
1773,66900.0,디에이피,031-677-0005,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",81.66666666666,0.0,0.9003847983,4165.0,89796691000.0,92584850000.0,120.85,96.99,1.71,137953119000.0,6.35,10.06,6928776000.0,282,51,,2.23,517440000.0,1773,1773,1773,1773
1774,33530.0,세종공업,052-219-1699,C30000/자동차 및 트레일러 제조업,81.31147540983,0.0,0.79882366772,9920.0,323280083000.0,256476858000.0,91.37,126.05,1.89,211016413000.0,10.47,2.31,10197892000.0,-541,122,59.89253154621,47.84,749108000.0,B+,B+,B+,B+
1775,38110.0,에코플라스틱,054-770-3114,C30000/자동차 및 트레일러 제조업,16.77419354838,0.0,0.88563210927,4160.0,121632062000.0,189507122000.0,199.22,64.18,9.98,450879912000.0,50.13,12.36,22177490000.0,231,248,38.2423239566,19.79,6733831000.0,1775,1775,1775,1775
1776,24070.0,WISCOM,031-495-1181,C20000/화학물질 및 화학제품 제조업;의약품 제외,38.67549668874,0.0,0.75996741509,5840.0,61338433000.0,12646926000.0,11.55,485.01,3.92,53808208000.0,18.63,4.46,2272325000.0,-4,151,,15.56,785275000.0,B+,B,B,B+
1777,32280.0,삼일,054-289-1061,H49000/육상운송 및 파이프라인 운송업,,0.0,0.8674108479,3130.0,15668761000.0,29545624000.0,79.32,53.03,-2.13,41649306000.0,236.49,6.27,885756000.0,-208,-42,,-3.9,-601352000.0,1777,1777,1777,1777
1778,24910.0,경창산업,053-555-2333,C30000/자동차 및 트레일러 제조업,12.98672566371,0.0,1.48868397293,2935.0,130484161000.0,231198573000.0,488.55,56.44,23.26,245743256000.0,14.14,11.29,27496762000.0,168,226,2.91265989857,34.01,12915967000.0,1778,1778,1778,1778
1779,34230.0,파라다이스,02-2277-0190,R91000/스포츠 및 오락관련 서비스업,,0.0,1.77073917109,18100.0,387196068000.0,243515854000.0,74.04,159.0,-4.81,69717084000.0,704.41,27.08,-2783237000.0,-1125,-277,,-40.19,-18397746000.0,C,C,C,B
1780,17890.0,한국알콜산업,031-881-8000,C20000/화학물질 및 화학제품 제조업;의약품 제외,12.63782866836,0.0,0.93836101708,14900.0,182584976000.0,51505289000.0,16.77,354.5,14.35,189292252000.0,21.4,4.82,33015671000.0,1956,1179,141.24561569817,20.4,30018818000.0,1780,1780,1780,1780
1781,34120.0,SBS,02-2061-0006,J60000/방송업,12.17123670956,0.0,1.48091156064,43500.0,451194974000.0,186306834000.0,100.13,242.18,24.82,397525485000.0,455.43,3.98,80972089000.0,-4423,3574,17.35965615908,13.92,70045848000.0,A,B+,A+,A
1782,115960.0,연우,032-575-8811,C22000/고무제품 및 플라스틱제품 제조업,23.74161073825,0.0,1.5227481353,28300.0,99927643000.0,33318260000.0,23.0,299.92,12.99,145564873000.0,15.53,8.21,26117148000.0,905,1192,14.22217755107,22.39,17058226000.0,1782,1782,1782,1782
1783,2420.0,세기상사,02-3393-3500,J59000/영상·오디오 기록물 제작 및 배급업,,0.0,1.2676879512,6160.0,2491826000.0,11660402000.0,130.76,21.37,-7.98,3409850000.0,13.77,26.07,-325747000.0,-3771,-198,,166.74,-643432000.0,C,C,C,B
1784,318410.0,비비씨,042-932-9773,C33000/기타 제품 제조업,31.9397993311,0.0,1.45189845224,19100.0,29609348000.0,2716989000.0,4.97,1089.79,9.15,11727679000.0,8.22,5.2,2548819000.0,1832,598,,3.69,2226154000.0,1784,1784,1784,1784
1785,55490.0,테이팩스,031-8047-4100,C22000/고무제품 및 플라스틱제품 제조업,26.90963554667,0.0,3.95967449859,53900.0,62299823000.0,39674057000.0,66.41,157.03,30.92,69041272000.0,9.61,7.63,11171490000.0,3177,2003,,26.62,9595462000.0,B,B,C,B
1786,52770.0,아이톡시,02-6207-7114,J58000/출판업,,0.0,127.25090036014,3180.0,3314325000.0,5281960000.0,655.61,62.75,-276.65,2003712000.0,8.57,0.44,-3359350000.0,-177,-436,,127.99,-3688131000.0,1786,1786,1786,1786
1787,128540.0,에코캡,052-264-1681,C30000/자동차 및 트레일러 제조업,22.03791469194,0.0,1.07600531292,4650.0,74278394000.0,42447296000.0,82.02,174.99,9.58,37506824000.0,5.12,2.27,2109328000.0,-540,211,,29.59,693111000.0,1787,1787,1787,1787
1788,60720.0,케이에이치바텍,054-465-0630-7,"C26000/전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",497.72727272727,0.0,2.94341387624,21900.0,80583122000.0,25349219000.0,22.07,317.89,1.12,10766046000.0,16.94,1.3,3267153000.0,-556,44,57.66192733017,-27.6,2877807000.0,1788,1788,1788,1788
1789,100090.0,삼강엠앤티,055-673-7014,C24000/1차 금속 제조업,75.0,0.0,3.2785170268,17550.0,236150352000.0,305530492000.0,212.48,77.29,8.89,192483158000.0,11.2,3.17,18796680000.0,182,234,27.07455917063,-7.74,13519033000.0,1789,1789,1789,1789
